,DBA,CUISINE DESCRIPTION,BORO,BUILDING,STREET,ZIPCODE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
50018453,RADIO CITY PIZZA,Pizza/Italian,Manhattan,142,W 49TH ST,10019.0,40.759791039418,-73.982171647892,105.0,4.0,12500.0,1022694.0,1010010055.0,MN17
50018456,NATIVE BEAN,American,Manhattan,36B,AVENUE A,10009.0,40.722569442041,-73.983047487967,103.0,2.0,3002.0,1004972.0,1003980029.0,MN22
50018459,JING WAY FOOD,Chinese,Brooklyn,706,60TH ST,11220.0,40.636554370716,-74.011342297185,307.0,38.0,11800.0,3403972.0,3057850009.0,BK34
50018473,PRESTIGE,Jewish/Kosher,Queens,9133,63RD DR,11374.0,40.72694255319,-73.864399779362,406.0,29.0,69500.0,4072814.0,4031030048.0,QN18
50018479,DUNKIN',Donuts,Brooklyn,590,GATEWAY DR,11239.0,40.652457583141,-73.87657070497501,305.0,42.0,107000.0,3000000.0,3044520545.0,BK82
50018481,THE HANDPULLED NOODLE,Asian,Manhattan,3600,BROADWAY,10031.0,40.828432766424996,-73.948970898181,109.0,7.0,23300.0,1062014.0,1020800001.0,MN04
50018482,M&S NICE BAKERY & RESTAURANT,Bakery,Queens,819,SENECA AVE,11385.0,40.701311656485,-73.90515544983,405.0,34.0,55100.0,4437715.0,4034630001.0,QN20
50018497,TARALLUCCI E VINO,Italian,Manhattan,9,EAST 90TH STREET,10128.0,40.783867238483,-73.95803273400401,108.0,4.0,15002.0,1086902.0,1015020001.0,MN40
50018504,MERRY LAND BUFFET,Chinese,Bronx,505,E 163RD ST,10451.0,40.824329765649,-73.909499578235,203.0,17.0,18500.0,2113088.0,2023680048.0,BX35
50018511,SAUVAGE,French,Brooklyn,905,LORIMER ST,11222.0,40.723727091717,-73.95179687741,301.0,33.0,56900.0,3066004.0,3026440041.0,BK76
50018514,INDIAN SPICE,Indian,Brooklyn,351,7TH AVE,11215.0,40.666145020169,-73.982182356111,306.0,39.0,15100.0,3026126.0,3010940009.0,BK37
50018532,ARTICHOKE BASILLE'S PIZZA,Pizza,Queens,2256,31ST ST,11105.0,40.774992163503,-73.91209426469,401.0,22.0,11500.0,4017623.0,4008440060.0,QN72
50018536,HO MAY NY,Chinese,Brooklyn,69,KINGSLAND AVE,11211.0,40.718363968022,-73.940437281006,301.0,34.0,47700.0,,3.0,BK90
50018544,TAQUERIA MILEAR,Mexican,Brooklyn,752A,NOSTRAND AVE,11216.0,40.672917939587,-73.95022231056501,308.0,36.0,31701.0,3031509.0,3012400041.0,BK61
50018547,MANDEVILLES BISTRO,Caribbean,Brooklyn,944,FLATBUSH AVE,11226.0,40.648410271854,-73.95825520561401,314.0,40.0,51002.0,3117169.0,3051020044.0,BK42
50018550,BANGAGAN,Asian,Queens,4103,162ND ST,11358.0,40.761214024486996,-73.803858488576,407.0,20.0,117100.0,4120474.0,4053360036.0,QN51
50018552,ORCHID DYNASTY RESTAURANT,Chinese,Brooklyn,7706,NEW UTRECHT AVE,11214.0,40.614014767599,-74.000450224454,311.0,43.0,18200.0,3161388.0,3062470028.0,BK28
50018553,TEXAS FRIED CHICKEN,Chicken,Manhattan,2144,8TH AVE,10026.0,40.804204886391,-73.955509433435,110.0,9.0,21800.0,1055253.0,1018310161.0,MN11
50018555,CARVEL ICE CREAM,"Ice Cream, Gelato, Yogurt, Ices",Queens,189,BEACH 116TH ST,11694.0,40.579426905018,-73.836995383062,414.0,32.0,93402.0,4304788.0,4162260012.0,QN10
50018556,NO. 1 CHINESE RESTAURANT,Chinese,Queens,11663,SUTPHIN BLVD,11434.0,40.680922586433,-73.792212048751,412.0,28.0,27200.0,4264794.0,4122030179.0,QN76
50018558,CAVIAR HOUSE & PRUNIER SEAFOOD BAR,Seafood,Queens,NKA,JFK INTERNATIONAL AIRPORT,11430.0,40.648312826068,-73.788281497594,483.0,28.0,71600.0,4000000.0,4142600001.0,QN98
50018562,BURGER TIME,Hamburgers,Bronx,1080,MORRIS PARK AVE,10461.0,40.849290420174,-73.853583958578,211.0,13.0,25400.0,2045007.0,2041080003.0,BX37
50018565,TACO BELL,Tex-Mex,Bronx,961,E 174TH ST,10460.0,40.836728634671005,-73.885829659467,203.0,17.0,16100.0,2114085.0,2029980002.0,BX75
50018572,NIKKO HIBACHI STEAKHOUSE & LOUNGE,Asian,Queens,177-15/21,UNION TPKE,,0.0,0.0,,,,,4.0,
50018573,TURCO,Middle Eastern,Manhattan,604,9TH AVE,10036.0,40.759234961255004,-73.992026219978,104.0,3.0,12100.0,1024980.0,1010340101.0,MN15
50018574,RESIDENCE INN WORLD TRADE CENTER,American,Manhattan,170,BROADWAY,10038.0,40.709661605149,-74.010092340491,101.0,1.0,1502.0,1001088.0,1000647502.0,MN25
50018577,12 CHAIRS CAFE,Middle Eastern,Brooklyn,342,WYTHE AVE,11249.0,40.714514964868,-73.965049379168,301.0,33.0,55100.0,3062890.0,3024030031.0,BK73
50018578,CLOVE INDIAN RESTAURANT BAR,Indian,Manhattan,1592,AMSTERDAM AVE,10031.0,40.821217532574,-73.950551744079,109.0,7.0,22500.0,1079851.0,1020700036.0,MN04
50018580,WESTVILLE,American,Manhattan,333,HUDSON ST,10013.0,40.727022468914,-74.007378210775,102.0,3.0,3700.0,1010374.0,1005970055.0,MN24
50018582,LIN MINI CAFE,Chinese,Brooklyn,4824,8TH AVE,11220.0,40.642052697486,-74.002738519342,307.0,38.0,10800.0,3012776.0,3007770044.0,BK34
50018586,PARKSIDE COFFEE SHOP,American,Brooklyn,188,PARKSIDE AVE,11226.0,40.655070193491994,-73.961346876328,314.0,40.0,50803.0,3115925.0,3050540011.0,BK42
50018588,NEW JIN GUANG HOUSE,Chinese,Brooklyn,1086,DEKALB AVE,11221.0,40.693710578695004,-73.930910388202,303.0,36.0,28900.0,3043294.0,3016040008.0,BK35
50018589,ZHEN GOOD TASTE,Chinese,Queens,5961,69TH ST,11378.0,40.721837387655,-73.893054937639,405.0,30.0,66701.0,4063621.0,4028300034.0,QN21
50018594,THE SPOTTED OWL,American,Manhattan,211,AVENUE A,10009.0,40.729820759443996,-73.980794194713,103.0,2.0,3400.0,1006022.0,1004410035.0,MN22
50018600,NEW SHENGJIN MEISHI,Chinese,Queens,4140,MAIN ST,11355.0,40.757126099985,-73.828989583053,407.0,20.0,84900.0,4432145.0,4050420040.0,QN22
50018601,BELLA PIZZA & RESTAURANT,Pizza,Brooklyn,208,LIVINGSTON ST,11201.0,40.689698464296,-73.985951414916,302.0,33.0,3700.0,3000489.0,3001640036.0,BK38
50018602,LITTLE VINCENT'S PIZZA,Pizza/Italian,Manhattan,1399,2ND AVE,10021.0,40.769377647697,-73.957948033991,108.0,4.0,12600.0,1043974.0,1014270028.0,MN31
50018603,SPICY PIZZA,Pizza/Italian,Queens,4322,43RD AVE,11104.0,40.745176721685,-73.92084928816901,402.0,26.0,18300.0,4001931.0,4001620023.0,QN31
50018604,MR. NOSH,Chinese,Brooklyn,3323,AVENUE N,11234.0,40.617554556943,-73.941961173165,318.0,45.0,74600.0,3210449.0,3076690001.0,BK58
50018620,MUNDO / PAPER FACTORY HOTEL,American,Queens,3706,36TH ST,11101.0,40.752693466639,-73.927398464344,401.0,26.0,5500.0,4004568.0,4003770013.0,QN68
50018636,OUR WICKED LADY,American,Brooklyn,153,MORGAN AVE,11237.0,40.709409200338996,-73.93305102295399,301.0,34.0,48500.0,3071042.0,3030480026.0,BK78
50018652,KIABACCA PIZZA AND BEER,American,Manhattan,639,10TH AVE,10036.0,40.761757510607,-73.99392828977,104.0,3.0,12900.0,1026940.0,1010740030.0,MN15
50018653,JJM CAFE,Chinese,Brooklyn,6310,20TH AVE,11204.0,40.617458477602,-73.98489688868901,311.0,47.0,25400.0,3133223.0,3055410042.0,BK28
50018654,CHIKURIN,Japanese,Brooklyn,1777,OCEAN AVE,11230.0,40.618943834141,-73.95510028730601,314.0,48.0,76000.0,3209144.0,3076380006.0,BK43
50018662,AUGUST GATHERINGS,Chinese,Manhattan,266,CANAL ST,10013.0,40.718785655776,-74.00105338399,101.0,1.0,3100.0,1002345.0,1001960015.0,MN24
50018668,SVL BAR,Greek,Queens,3018B,ASTORIA BLVD,11102.0,40.770223933985,-73.91874710505999,401.0,22.0,7100.0,,4.0,QN71
50018679,NEW LUCKY GARDEN,Chinese,Staten Island,143,LAFAYETTE AVE,10301.0,40.641434230731,-74.094950086813,501.0,49.0,8100.0,5001565.0,5000650009.0,SI22
50018680,KATONAH PIZZA,Pizza,Bronx,4307,KATONAH AVE,10470.0,40.898791932156,-73.86742638732099,212.0,11.0,44902.0,2019150.0,2033770053.0,BX62
50018683,PILAR CUBAN EATERY,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Brooklyn,397,GREENE AVE,11216.0,40.687933924872,-73.955223125747,303.0,36.0,23300.0,3398075.0,3019547501.0,BK75
50018695,XI'AN FAMOUS FOODS,Chinese,Manhattan,14,E 34TH ST,10016.0,40.748164498668,-73.98395043698399,105.0,4.0,7400.0,1017093.0,1008630074.0,MN17
50018697,LEXINGTON PIZZA PARLOR,Pizza,Manhattan,1590,LEXINGTON AVE,10029.0,40.789210236622,-73.948726617051,111.0,8.0,16600.0,1051842.0,1016290014.0,MN33
50018699,PAPA JOHN'S,Pizza,Brooklyn,138,4TH AVE,11217.0,40.680225558226,-73.981147439297,306.0,33.0,12700.0,3006477.0,3004070032.0,BK38
50018703,VEYTAS BAKERY CAFE & RESTAURANT,Bakery,Queens,9201,ROOSEVELT AVE,11372.0,40.748626765557,-73.874536758573,403.0,21.0,27500.0,4036463.0,4014800045.0,QN28
50018705,NOSTRAND BAKERY,Café/Coffee/Tea,Brooklyn,1028,NOSTRAND AVE,11225.0,40.663333478735,-73.950925153067,309.0,40.0,32900.0,3034805.0,3013150042.0,BK60
50018708,JUICE GENERATION,"Juice, Smoothies, Fruit Salads",Manhattan,28,E 18TH ST,10003.0,40.737688418945,-73.98991061496,105.0,2.0,5200.0,1016133.0,1008460052.0,MN13
50018721,NEW NATURAL RESTAURANT,Chinese,Brooklyn,1448,SAINT JOHNS PL,11213.0,40.670536113385,-73.930375733016,308.0,41.0,34900.0,3037105.0,3013850015.0,BK61
50018726,HUI WEI CHINESE FOOD,Chinese,Brooklyn,706,56TH ST,11220.0,40.63891782313,-74.009162797727,307.0,38.0,10400.0,3015509.0,3008420010.0,BK34
50018728,KHAO SARN,Thai,Brooklyn,338,BEDFORD AVE,11249.0,40.71280687419,-73.962380983638,301.0,34.0,55100.0,3063101.0,3024170027.0,BK73
50018732,LA CONTENTA,Mexican,Manhattan,102,NORFOLK ST,10002.0,40.718812385599,-73.987124900726,103.0,1.0,1402.0,1004299.0,1003530049.0,MN28
50018734,ASIAN TOKYO JAPANESE CUISINE,Japanese,Bronx,4685,MANHATTAN COLLEGE PKWY,10471.0,40.890871942287,-73.898319355505,208.0,11.0,35100.0,2084216.0,2058021280.0,BX22
50018738,KISS MY SLICE,Pizza,Manhattan,274,W 40TH ST,10018.0,40.755548575012,-73.989817662377,105.0,3.0,11300.0,1014512.0,1007890078.0,MN17
50018745,THE GEM HOTEL,Café/Coffee/Tea,Manhattan,300,W 22ND ST,10011.0,40.744795052225,-73.999400923728,104.0,3.0,8900.0,1013310.0,1007450040.0,MN13
50018747,NEW SARKURA JAPAN,Japanese,Queens,9040,160TH ST,11432.0,40.704925654032,-73.799905852626,412.0,24.0,44601.0,4441658.0,4097560054.0,QN61
50018753,BOEUF & BUN,Jewish/Kosher,Brooklyn,271,KINGSTON AVE,11213.0,40.67052066662,-73.942077124093,308.0,35.0,33900.0,3032482.0,3012580002.0,BK61
50018772,LINDA ASIAN KITCHEN,Chinese,Brooklyn,882,DEKALB AVE,11221.0,40.692566081401,-73.94085708200599,303.0,36.0,28100.0,3049697.0,3017820030.0,BK35
50018775,ROSIE'S,Mexican,Manhattan,29,E 2ND ST,10003.0,40.725164141976,-73.99094435665,103.0,2.0,3602.0,1087254.0,1004570128.0,MN22
50018778,OIJI,Korean,Manhattan,119,1ST AVE,10003.0,40.727172764989,-73.985604338513,103.0,2.0,3800.0,1006339.0,1004490036.0,MN22
50018782,CHIKURIN,Japanese,Staten Island,365,NEW DORP LN,10306.0,40.570857294667,-74.11047824210999,502.0,50.0,12200.0,5052859.0,5036490009.0,SI45
50018783,PATE/ROLL SMASH,Asian,Queens,4543B,BELL BLVD,11361.0,40.759144880493004,-73.76870627767201,411.0,19.0,147100.0,4454808.0,4073320104.0,QN46
50018784,SAWASDE THAI COOKING,Thai,Brooklyn,359,MCDONALD AVE,11218.0,40.645344706789,-73.979914127661,312.0,39.0,49800.0,3336257.0,3053240051.0,BK41
50018787,GREAT WOK,Chinese,Manhattan,1631,LEXINGTON AVE,10029.0,40.790398208116,-73.947606172251,111.0,8.0,16600.0,1051915.0,1016310023.0,MN33
50018788,WHITMANS,Hamburgers,Manhattan,700,8TH AVE,10036.0,40.758655541558,-73.988737901106,105.0,3.0,11900.0,1024711.0,1010167501.0,MN17
50018793,NEW GOLDEN DRAGON CHINESE RESTAURANT,Chinese,Manhattan,398A,W 145TH ST,10031.0,40.824270076966,-73.945357268734,109.0,7.0,22700.0,1061002.0,1020500131.0,MN04
50018798,PICCOLO  MERCATO,American,Queens,NKA,LA GUARDIA INTL AIRPORT,,0.0,0.0,,,,,4.0,
50018800,FRIEDMAN'S,American,Manhattan,450,10TH AVE,10018.0,40.755332182039,-73.99858508921601,104.0,3.0,11100.0,1012864.0,1007330001.0,MN13
50018812,LUKE'S LOBSTER,Seafood,Manhattan,700,8TH AVE,10036.0,40.758655541558,-73.988737901106,105.0,3.0,11900.0,1024711.0,1010167501.0,MN17
50018819,BRICOLAGE,Vietnamese/Cambodian/Malaysia,Brooklyn,162,5TH AVE,11217.0,40.677870254227,-73.979478873356,306.0,39.0,13100.0,3019363.0,3009460053.0,BK37
50018822,SONG E NAPULE,Pizza/Italian,Manhattan,146,W HOUSTON ST,10012.0,40.727925718099,-74.00192305127,102.0,3.0,6500.0,1008341.0,1005260084.0,MN23
50018834,NEW SING SHENG KITCHEN,Chinese,Queens,8905,37TH AVE,11372.0,40.750449896087,-73.877640836688,403.0,25.0,27700.0,4035953.0,4014630035.0,QN28
50018845,PASTICCERIA ROCCO,Café/Coffee/Tea,Brooklyn,9402,4TH AVE,11209.0,40.616574231231,-74.03089018895001,310.0,43.0,5400.0,3155495.0,3061140032.0,BK31
50018848,OAXACA TAQUERIA,Mexican,Brooklyn,130,GRAND ST,11249.0,40.714980773426,-73.962509613777,301.0,34.0,55100.0,3413711.0,3023920008.0,BK73
50018857,GYRO WORLD,Greek,Queens,6657,FRESH POND RD,11385.0,40.707241828021004,-73.897294857368,405.0,30.0,61301.0,4087711.0,4036140001.0,QN20
50018858,NOREETUH,American,Manhattan,128,1ST AVE,10009.0,40.727364878115,-73.985441939297,103.0,2.0,3200.0,1005818.0,1004350007.0,MN22
50018870,LIQUITERIA,"Juice, Smoothies, Fruit Salads",Manhattan,63,W 8TH ST,10011.0,40.733258805984,-73.998715457306,102.0,3.0,6300.0,1009404.0,1005720001.0,MN23
50018882,PABLITO'S TAQUERIA RESTAURANT,Mexican,Brooklyn,723,5TH AVE,11215.0,40.660299895358,-73.994489018611,307.0,38.0,14500.0,3017611.0,3008990001.0,BK32
50018884,"DUNKIN', BASKIN ROBBINS",Donuts,Queens,7302,AUSTIN ST,11375.0,40.718246384520995,-73.840370243289,406.0,29.0,76901.0,4078759.0,4032910001.0,QN17
50018885,MANHATTANVILLE COFFEE,Café/Coffee/Tea,Brooklyn,167,ROGERS AVE,11216.0,40.671648323028,-73.953103593308,308.0,35.0,31702.0,3032221.0,3012540011.0,BK61
50018892,NEW HO WAH CHINESE,Chinese,Queens,4201,BROADWAY,11103.0,40.758167904608,-73.91727831361,401.0,26.0,15500.0,4436925.0,4006920008.0,QN70
50018895,JUNIPER,American,Manhattan,237,W 35TH ST,10001.0,40.752145193608996,-73.99128716683501,105.0,3.0,10900.0,1014425.0,1007850018.0,MN17
50018903,NORTHERN TIGER,Chinese,Manhattan,225,LIBERTY ST,10280.0,40.711530166285,-74.015672785414,101.0,1.0,31703.0,1000058.0,1000160125.0,MN25
50018919,HAPPY WORLD,Chinese,Manhattan,1309,SAINT NICHOLAS AVE,10033.0,40.84574027650999,-73.936354186606,112.0,10.0,26300.0,1063555.0,1021440061.0,MN36
50018921,ROCKAWAY ROASTERS,American,Queens,9206,ROCKAWAY BEACH BLVD,11693.0,40.58636905342,-73.815660961236,414.0,32.0,94202.0,4303588.0,4161270016.0,QN12
50018922,YO SUSHI,Japanese,Manhattan,208,3RD AVE,10003.0,40.735925778557004,-73.985270466328,106.0,2.0,5000.0,1017882.0,1008747501.0,MN21
50018936,ZOU'S RESTAURANT BUFFET,Chinese,Brooklyn,233,UTICA AVE,11213.0,40.670772495699,-73.9309234261,308.0,36.0,34900.0,3036849.0,3013790002.0,BK61
50018943,MAHALO NEW YORK BAKERY,Bakery,Queens,6640,MYRTLE AVE,11385.0,40.701432272347,-73.886830451235,405.0,30.0,62900.0,4090226.0,4037000019.0,QN19
50018945,LOI ESTIATORIO,Greek,Manhattan,132,W 58TH ST,10019.0,40.765436241683,-73.9777875714,105.0,4.0,13700.0,1023742.0,1010100145.0,MN17
50018950,LUIGIS PIZZERIA,Pizza,Brooklyn,326,DEKALB AVE,11205.0,40.689735297362,-73.965473490836,302.0,35.0,19700.0,3055356.0,3019320025.0,BK69
50018952,NORTHSIDE BAKERY,Polish,Brooklyn,190,NASSAU AVE,11222.0,40.725491892188,-73.945478260319,301.0,33.0,57100.0,3066981.0,3026850007.0,BK76
50018968,THINK COFFEE,Café/Coffee/Tea,Manhattan,208,W 13TH ST,10011.0,40.738026466963,-74.00060262370499,102.0,3.0,7700.0,1067571.0,1006170047.0,MN23
50018974,RESIDENCE INN MANHATTAN MIDTOWN EAST,American,Manhattan,148,E 48TH ST,10017.0,40.755024297709,-73.972795578383,106.0,4.0,9200.0,1036218.0,1013020043.0,MN19
50018980,MOKJA,Korean,Queens,3519,BROADWAY,11106.0,40.760372486822,-73.921968229703,401.0,22.0,6100.0,4009761.0,4006480001.0,QN70
50018989,FAIRFIELD INN & SUITES PENN STATION,American,Manhattan,325,W 33RD ST,10001.0,40.751909359737,-73.99485677584,104.0,3.0,10300.0,1080469.0,1007570017.0,MN13
50018993,CROWN FRIED CHICKEN,Chicken,Brooklyn,399,MOTHER GASTON BLVD,11212.0,40.669391236584,-73.906769103211,316.0,41.0,90800.0,3083886.0,3037260005.0,BK81
50019000,IDEA COFFEE,Café/Coffee/Tea,Manhattan,246,5TH AVE,10001.0,40.744585756978005,-73.987372522452,105.0,2.0,5800.0,1015691.0,1008290042.0,MN13
50019001,ROAST KITCHEN,American,Manhattan,58,E 56TH ST,10022.0,40.761367316984,-73.97229843577,105.0,4.0,10200.0,1035774.0,1012910047.0,MN17
50019011,DUNKIN',Donuts,Queens,6314,QUEENS BLVD,11377.0,40.741220918109995,-73.902269197005,402.0,26.0,24500.0,4053628.0,4023247501.0,QN63
50019016,THE BUSH DOCTOR JUICE BAR,"Juice, Smoothies, Fruit Salads",Brooklyn,307,TOMPKINS AVE,11216.0,40.687468220655,-73.944723410736,303.0,36.0,26500.0,3050977.0,3018100007.0,BK75
50019020,AZUKI,Asian,Manhattan,700,8TH AVE,10036.0,40.758655541558,-73.988737901106,105.0,3.0,11900.0,1024711.0,1010167501.0,MN17
50019021,ADALYA,Mediterranean,Manhattan,55,IRVING PL,10003.0,40.736098933941,-73.987233408618,105.0,2.0,5000.0,1078732.0,1008730015.0,MN21
50019025,GREY DOLPHIN SPORTS BAR & LOUNGE,Caribbean,Queens,22320,LINDEN BLVD,11411.0,40.694220837543,-73.73726668417,413.0,27.0,60600.0,4274461.0,4127400063.0,QN33
50019029,AMMOS ESTIATORIO,Greek,Manhattan,52,VANDERBILT AVE,10017.0,40.754028912268,-73.977213886606,105.0,4.0,9400.0,1035375.0,1012790045.0,MN17
50019036,AJ'S PIZZA,Pizza,Queens,7137,AUSTIN ST,11375.0,40.719683427195,-73.843469267464,406.0,29.0,73700.0,4078020.0,4032570035.0,QN17
50019038,AER LINGUS LOUNGE,American,Queens,611C/621C,TERMINAL 5- JFK AIRPORT,,0.0,0.0,,,,,4.0,
50019041,COUNTRY SPICE,Caribbean,Brooklyn,884,RUTLAND RD,11203.0,40.660657463868,-73.930061694146,317.0,41.0,87800.0,3099659.0,3046050002.0,BK60
50019043,NYU COLLEGE OF NURSING CAFE,Café/Coffee/Tea,Manhattan,433,1ST AVE,10010.0,40.738386561849,-73.977453812104,106.0,2.0,6600.0,1090494.0,1009310024.0,MN20
50019052,YANKEE PIZZA RESTAURANT,Pizza,Manhattan,181,AVENUE C,10009.0,40.726611428552,-73.976992391555,103.0,2.0,2800.0,1004914.0,1003940044.0,MN28
50019055,C & B,Café/Coffee/Tea,Manhattan,178,E 7TH ST,10009.0,40.725261850203,-73.981693863648,103.0,2.0,3200.0,1005093.0,1004020032.0,MN22
50019058,ASIAN BAY CHINESE FOOD,Asian,Brooklyn,1741,SHEEPSHEAD BAY RD,11235.0,40.585409321339,-73.951540674024,315.0,48.0,60000.0,3247037.0,3087720073.0,BK17
50019063,VILLAGE NATURAL,Vegetarian,Manhattan,46,GREENWICH AVE,10011.0,40.735594606542,-74.000519608588,102.0,3.0,7100.0,1010523.0,1006060018.0,MN23
50019068,BA'AL CAFE AND FALAFEL,Mediterranean,Manhattan,71,SULLIVAN ST,10012.0,40.724618224978,-74.003889204479,102.0,3.0,4700.0,1007347.0,1004890008.0,MN24
50019079,TASTY CARIBBEAN,Caribbean,Brooklyn,856,UTICA AVE,11203.0,40.652401409733,-73.930463204986,317.0,41.0,86800.0,3102087.0,3046750033.0,BK96
50019082,L' ANTAGONISTE,French,Brooklyn,641,HANCOCK ST,11233.0,40.684847116642,-73.929946084857,303.0,36.0,29500.0,3045831.0,3016560046.0,BK35
50019085,GINA MEXICANA,Tex-Mex,Manhattan,145,E 61ST ST,10065.0,40.763347617078,-73.966951343261,108.0,4.0,11402.0,1041978.0,1013960023.0,MN40
50019095,EARLY,Café/Coffee/Tea,Brooklyn,967,MANHATTAN AVE,11222.0,40.732162899919,-73.954594328316,301.0,33.0,56500.0,3322575.0,3025400039.0,BK76
50019096,LUK & BART HOMEMADE FOOD,Polish,Staten Island,2960,RICHMOND TER,10303.0,40.636809882429,-74.158821682423,501.0,49.0,22300.0,5113255.0,5012240049.0,SI12
50019097,LA PRINCESA DEL RODEO,Mexican,Bronx,1177B,WHEELER AVE,10472.0,40.827706149128,-73.879933660533,209.0,17.0,5002.0,2023775.0,2037380043.0,BX55
50019103,LIAN SHENG RESTAURANT,Chinese,Brooklyn,5722,8TH AVE,11220.0,40.637021267472,-74.007977135422,307.0,38.0,10400.0,3015889.0,3008500046.0,BK34
50019113,DEBORAH MILLER,American,Manhattan,3,MADISON ST,10038.0,40.711717880004,-74.000605992032,103.0,1.0,2700.0,1086087.0,1001170001.0,MN27
50019119,FOUNTAIN OF SPA,"Juice, Smoothies, Fruit Salads",Queens,3202,LINDEN PL,11354.0,40.767565933016,-73.831861614228,407.0,20.0,86900.0,4112019.0,4049500048.0,QN22
50019120,NEW TOPAZ,Thai,Manhattan,127,W 56TH ST,10019.0,40.764121694144,-73.978798795979,105.0,4.0,13700.0,1023453.0,1010090017.0,MN17
50019121,TOPAZ NOODLE BAR,Asian,Manhattan,129,W 56TH ST,10019.0,40.764151898461,-73.978863765359,105.0,4.0,13700.0,1023452.0,1010090016.0,MN17
50019123,BIG ARC CHICKEN,Middle Eastern,Manhattan,233,1ST AVE,10003.0,40.731133064198,-73.982724175555,103.0,2.0,4000.0,1006523.0,1004550035.0,MN22
50019124,RAMEN-YA,Japanese,Manhattan,133,W 3RD ST,10012.0,40.730791266303,-74.000851519121,102.0,1.0,6500.0,1083154.0,1005430067.0,MN23
50019128,IKI MODERN JAPANESE CUISINE,Japanese,Queens,13342,39TH AVE,11354.0,40.759098909404,-73.83413911856499,407.0,20.0,87100.0,4596186.0,4049737501.0,QN22
50019131,BAY THAI RESTAURANT,Thai,Brooklyn,6735,3RD AVE,11220.0,40.63701870474001,-74.02550953809201,310.0,43.0,6800.0,3144697.0,3058540108.0,BK31
50019132,INDIKITCH,Indian,Manhattan,940,8TH AVE,10019.0,40.765774816764996,-73.983545463069,105.0,3.0,13700.0,1024888.0,1010270063.0,MN17
50019134,DUNKIN',Donuts,Brooklyn,3921,5TH AVE,11232.0,40.651091220941,-74.004068695808,307.0,38.0,8800.0,3017784.0,3009130001.0,BK34
50019154,BLUE AGAVE,Mexican,Brooklyn,7201,16TH AVE,11204.0,40.617956275899,-73.999077885661,311.0,43.0,26200.0,3158390.0,3061920010.0,BK28
50019166,MAITE,Spanish,Brooklyn,159,CENTRAL AVE,11221.0,40.699035642491005,-73.92681518203301,304.0,34.0,42300.0,3072901.0,3032080001.0,BK78
50019174,WING WORLD,American,Staten Island,876,MANOR RD,10314.0,40.605417437802,-74.12086067441,502.0,50.0,18702.0,5106943.0,5007520416.0,SI05
50019176,ROAST KITCHEN,American,Manhattan,870,BROADWAY,10003.0,40.737611587808,-73.990166830327,105.0,2.0,5200.0,1016134.0,1008460054.0,MN13
50019178,PARIS BAGUETTE,Bakery,Brooklyn,97,COURT ST,11201.0,40.691120814849,-73.991666587453,302.0,33.0,900.0,3002645.0,3002690021.0,BK09
50019179,PARIS BAGUETTE CAFE,Bakery,Manhattan,2568,BROADWAY,10025.0,40.795012316671,-73.97150065871399,107.0,7.0,18300.0,1056064.0,1018680044.0,MN12
50019198,NOODLE HOUSE,Chinese,Queens,5609,MARATHON PKWY,11362.0,40.760181236661,-73.731608926475,411.0,23.0,152902.0,4172803.0,4083360001.0,QN45
50019200,HAWA SMOOTHIE,"Juice, Smoothies, Fruit Salads",Manhattan,422,E 14 ST,10009.0,40.730888580624,-73.98144695860199,103.0,2.0,3400.0,1006016.0,1004410018.0,MN22
50019201,CHARLEY'S PHILLY STEAK'S,Sandwiches/Salads/Mixed Buffet,Queens,9015,QUEENS BLVD,11373.0,40.733840182011,-73.871577033806,404.0,25.0,68300.0,4045999.0,4018600100.0,QN29
50019203,SOPHIES CUBAN CUISINE,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Manhattan,76,FULTON ST,10038.0,40.709025133679,-74.005439279328,101.0,1.0,1502.0,1001184.0,1000760028.0,MN25
